426.9293518,425.8322754,424.6530762,423.3908691,422.0463257,420.6219177,419.1221313,417.5535889,415.9250183,414.2471619,412.5327759,410.7961121,409.052887,407.3197021,405.6137695,403.9522095,402.3517151,400.8278198,399.3942871,398.0625,396.8409424,395.7346497,394.7450867,393.8700562,393.1040039,392.4385681,391.8633728,391.3669128,390.937439,390.5638123,390.2359009,389.9449158,389.6834717,389.4457703,389.2276917,389.0269165,388.8427734,388.676178,388.5293884,388.4057007,388.3089905,388.2434387,388.2130127,388.2211304,388.2702637,388.3617554,388.4956665,388.6706543,388.8842163,389.132782,389.4119873,389.717041,390.0430603,390.3854675,390.7402954,391.1045532,391.4763489,391.8551025,392.2415161,392.6374817,393.0460205,393.4711304,393.9176025,394.390686,394.8960266,395.4391479,396.0253906,396.6596375,397.3459167,398.0874023,398.8861389,399.7429504,400.6573792,401.627655,402.6508484,403.7228699,404.8388062,405.9930115,407.1795349,408.3925476,409.6268616,410.8785095,412.1447754,413.4238281,414.7142944,416.0141602,417.320282,418.6281128,419.9319153,421.2250366,422.5006104,423.7521057,424.9738464,426.1616211,427.3127136,428.4260254,429.5017395,430.5411682,431.5462341,432.519165,433.4622192,434.3772278,435.265625,436.1280823,436.9646301,437.7745361,438.5563965,439.3082581,440.0275879,440.7117004,441.3575745,441.9624023,442.5235596,443.0387573,443.5063477,443.9252625,444.2951355,444.6164551,444.8904724,445.1193542,445.3060913,445.4543457,445.5686035,445.653656,445.7148132,445.7574158,445.7868958,445.8085938,445.8273621,445.8475647,445.8728333,445.9059448,445.9490051,446.0032043,446.0692139,446.1469421,446.2358093,446.3348389,446.4425049,446.5569153,446.6755981,446.7955933,446.913208,447.0238953
923.0819092,914.7166748,906.0890503,897.2105713,888.098999,878.7779541,869.2768555,859.6300659,849.876709,840.0596924,830.2245483,820.418335,810.6884766,801.0811157,791.6395874,782.4033813,773.4064941,764.6767578,756.2351685,748.095459,740.2643433,732.7416382,725.520874,718.5895386,711.9297485,705.519104,699.3308105,693.335022,687.4993286,681.7904053,676.1751709,670.6228638,665.1065063,659.6036987,654.0977173,648.5772705,643.036438,637.4741821,631.8934937,626.3004761,620.7032471,615.1108398,609.5322266,603.9752808,598.446228,592.9487915,587.4838867,582.0495605,576.640686,571.2494507,565.8657227,560.4771729,555.0701294,549.6298828,544.1415405,538.5900269,532.9609375,527.2404175,521.4157104,515.4747314,509.4065857,503.2009888,496.8485107,490.3401489,483.66745,476.8225098,469.7980042,462.5875854,455.1862793,447.5910645,439.8014832,431.8202515,423.6541443,415.3142395,406.8165283,398.1817932,389.4356689,380.607605,371.7301636,362.8371887,353.9620056,345.1354675,336.3843079,327.7302856,319.1900024,310.7754211,302.4945068,294.3519897,286.3501282,278.4894104,270.7692261,263.188446,255.745575,248.4391327,241.2675934,234.2294464,227.3230438,220.546524,213.8976898,207.3738403,200.9717407,194.6873627,188.5159607,182.451767,176.4880829,170.6171417,164.8300781,159.1171417,153.4677429,147.8707886,142.3149719,136.7891083,131.282547,125.7854767,120.2893753,114.7872086,109.2736359,103.7450256,98.19944,92.63639832,87.05657959,81.4614563,75.85284424,70.23245239,64.60147095,58.96010971,53.30726242,47.64020157,41.95447922,36.24388123,30.50039101,24.71420097,18.87373924,12.96576595,6.975543022,0.887056351,-5.3166852,-11.65328979,-18.14057541,-24.79611397,-31.63674545,-38.67802811,-45.93365479,-53.41477966
774.310791,773.9227905,773.6633911,773.5457764,773.5822144,773.7838135,774.159668,774.7166748,775.4586792,776.3859863,777.4949341,778.7771606,780.2199707,781.8056641,783.512207,785.3137207,787.1815796,789.0855103,790.9952393,792.881958,794.7200317,796.4881592,798.1702881,799.7562866,801.2418213,802.6281738,803.9214478,805.1313477,806.2700806,807.3510742,808.3874512,809.3908691,810.3706665,811.3330078,812.2808228,813.213623,814.1277466,815.0166626,815.87146,816.6813965,817.4346313,818.1185303,818.7207642,819.2293701,819.6335449,819.9238281,820.0924072,820.1331787,820.0419922,819.8164063,819.4557495,818.9608765,818.3341675,817.5790405,816.6998901,815.7019653,814.5912476,813.3740234,812.0571899,810.6478882,809.1536865,807.5825195,805.9429932,804.2442017,802.4963379,800.7106323,798.8997192,797.0779419,795.2616577,793.4692383,791.7213745,790.0405884,788.4512939,786.9790039,785.6494141,784.487854,783.5175781,782.7587891,782.2272339,781.9328613,781.8792114,782.0626831,782.4724121,783.0907593,783.8936768,784.8517456,785.9312744,787.0958862,788.3078003,789.529541,790.7250977,791.8616333,792.9100342,793.8458862,794.6502686,795.3096924,795.8164063,796.168457,796.3688965,796.4255981,796.3505249,796.1584473,795.866333,795.4920654,795.0535889,794.567688,794.0493774,793.5109863,792.9620972,792.4091187,791.8555298,791.3018799,790.7466431,790.1864014,789.6164551,789.0317993,788.4274292,787.7991333,787.1436768,786.4594727,785.7462158,785.0054321,784.2397461,783.4528809,782.649231,781.833313,781.0093994,780.1813965,779.3522949,778.5238647,777.6966553,776.8701782,776.0427856,775.2122192,774.3759155,773.5313721,772.6765747,771.81073,770.9342651,770.0494995,769.1607666,768.2749023,767.401062,766.5508423
71.7009201,70.60633087,69.4420166,68.20922852,66.91020203,65.54824066,64.12786102,62.65495682,61.13692856,59.58279419,58.00316238,56.41006851,54.81669617,53.23694611,51.68489456,50.17412949,48.71708679,47.32437134,46.00421524,44.76208878,43.60055161,42.5193367,41.51563263,40.58456039,39.71979523,38.91423416,38.16069031,37.45251846,36.78412628,36.15135193,35.55166245,34.98423004,34.4498291,33.95067596,33.49014282,33.07246399,32.70235443,32.38464355,32.12384415,31.92373276,31.78698158,31.71482658,31.7068634,31.760952,31.87326622,32.03847504,32.25003052,32.50051498,32.78209686,33.08692932,33.4076004,33.73749542,34.0711174,34.40432358,34.73445129,35.06039429,35.38250732,35.7025032,36.0232048,36.34829712,36.68203354,37.02896118,37.39366531,37.78056335,38.19373703,38.63680649,39.11289597,39.62466049,40.17437363,40.76409912,41.39592743,42.07223511,42.79595184,43.57076645,44.40127945,45.29301071,46.25225067,47.28576279,48.40031433,49.60206985,50.8959465,52.28492355,53.76942062,55.34675217,57.01079559,58.75192261,60.55711365,62.41026306,64.29273224,66.18401337,68.06242371,69.90583038,71.69245148,73.40161896,75.01460266,76.51535797,77.89124298,79.13357544,80.23812866,81.2053833,82.04055023,82.7533493,83.35749054,83.86981964,84.30938721,84.69624329,85.05024719,85.38983154,85.73072815,86.0848999,86.4598465,86.85850525,87.27952576,87.71791077,88.16589355,88.61399078,89.05197144,89.46993256,89.8591156,90.21259308,90.52570343,90.79628754,91.0246582,91.21346283,91.36737061,91.49272156,91.59712219,91.68908691,91.77757263,91.87163544,91.98003387,92.1108017,92.2709198,92.46588135,92.69935608,92.97280121,93.28522491,93.63297272,94.00976563,94.40684509,94.81352234,95.21790314,95.60758972,95.97018433
886.0578613,876.0847778,866.1434937,856.2678223,846.4883423,836.8312378,827.3174438,817.9623413,808.7756958,799.7615967,790.9197388,782.2459717,773.7339478,765.3762817,757.1660156,749.0974731,741.1672974,733.3747559,725.7219238,718.2131958,710.8548584,703.6544189,696.619751,689.7581787,683.0758667,676.5772705,670.2642212,664.1361084,658.1889038,652.4157104,646.8060913,641.3466797,636.0213623,630.8112793,625.6959839,620.6535034,615.6616821,610.6984253,605.7429199,600.7763062,595.7822266,590.7478027,585.6634521,580.5236206,575.326355,570.0731812,564.7687988,559.4199829,554.0352783,548.6239014,543.1950684,537.757019,532.3165283,526.8782349,521.4442139,516.0140991,510.5845642,505.1499329,499.7019348,494.2301025,488.7221985,483.1644592,477.5419922,471.839447,466.0412598,460.1322021,454.0977173,447.9243469,441.5999756,435.1141357,428.4581299,421.6251831,414.6104736,407.4111328,400.0263977,392.4576721,384.7085266,376.7850037,368.6957703,360.4521179,352.0683289,343.5614319,334.9512939,326.2602234,317.5125122,308.7341309,299.9523621,291.1951294,282.4906616,273.8669434,265.3510742,256.9684143,248.7415009,240.6894226,232.8267975,225.1632843,217.7032623,210.445694,203.3844452,196.5086975,189.8038177,183.2522888,176.8348236,170.5316467,164.3236694,158.1936646,152.1270142,146.1122894,140.1411591,134.2077789,128.3082123,122.4397736,116.6003952,110.7879715,104.9997253,99.23168182,93.47815704,87.73152161,81.98201752,76.21781921,70.42521667,64.58889771,58.69230652,52.71805191,46.64827728,40.4650383,34.15061951,27.68780327,21.06014824,14.25220776,7.249801636,0.040294115,-7.387098789,-15.04097652,-22.92741585,-31.04961777,-39.40755463,-47.99760056,-56.81217194,-65.83925629,-75.0618515,-84.45735931,-93.99739075,-103.6481781
800.9150391,800.3005371,799.9371338,799.8430786,800.0300293,800.50177,801.2530518,802.2692261,803.5265503,804.9925537,806.6277466,808.3869019,810.2213135,812.0803833,813.9142456,815.675293,817.3203125,818.8118896,820.1195679,821.2207031,822.100769,822.75354,823.1803589,823.3899536,823.3973389,823.2228394,822.8912354,822.430603,821.8708496,821.2424316,820.5751953,819.8966675,819.2312622,818.5988159,818.0139771,817.4857178,817.017334,816.6066895,816.2468262,815.927063,815.6339111,815.3522949,815.0665283,814.7618408,814.4246826,814.0441284,813.6119385,813.1231079,812.5756226,811.9706421,811.3114624,810.6035156,809.8533325,809.0679321,808.2544556,807.4191284,806.5672607,805.7027588,804.8283691,803.9455566,803.0552368,802.157959,801.2542114,800.3447876,799.4311523,798.515564,797.6014404,796.6933594,795.7973633,794.9208374,794.0725098,793.2626343,792.5027466,791.8058472,791.1860352,790.6582642,790.2380371,789.940979,789.7816772,789.7733765,789.9269409,790.250061,790.7469482,791.4179077,792.2594604,793.2642212,794.4208984,795.7145386,797.126709,798.635498,800.2161255,801.8415527,803.4835205,805.1139526,806.7060547,808.2362061,809.6848755,811.0378418,812.2867432,813.4291382,814.4679565,815.4105835,816.2672729,817.0497437,817.769165,818.4351807,819.0543823,819.6300049,820.1624756,820.6502075,821.0906982,821.4812622,821.819397,822.1030273,822.3306274,822.5012207,822.6140747,822.6685791,822.6641235,822.5998535,822.4744873,822.286377,822.0333252,821.7123413,821.3198853,820.8515625,820.302063,819.6653442,818.9344482,818.1019897,817.1604004,816.1027222,814.9229736,813.6177979,812.1868286,810.6345215,808.9705811,807.2111206,805.3789063,803.503479,801.6203003,799.7694092,797.9940186,796.3387451
268.149353,266.7912598,265.5490112,264.4284973,263.4301147,262.5487671,261.7741089,261.0911865,260.4813843,259.9236755,259.3959656,258.8764343,258.3448181,257.7834778,257.1783447,256.5193787,255.8009338,255.021698,254.1846008,253.2962799,252.3666687,251.4082947,250.4356842,249.4645996,248.5114288,247.5924072,246.7230225,245.9173431,245.1875,244.5431824,243.991333,243.5358887,243.1778412,242.9152679,242.7437286,242.6565399,242.6453857,242.7008362,242.8128967,242.9715881,243.16745,243.3918915,243.6375732,243.8986053,244.1706085,244.4508057,244.7379456,245.032135,245.3348236,245.6484528,245.9763947,246.3226776,246.6917419,247.0883179,247.5171051,247.9826202,248.4890442,249.0399933,249.6384735,250.2867126,250.9861755,251.7374725,252.54039,253.3938751,254.2961884,255.2448578,256.2369385,257.2689819,258.3372803,259.4379883,260.5671082,261.7206116,262.8944702,264.0846863,265.2871704,266.4979553,267.7129211,268.9281616,270.139801,271.3442383,272.5381775,273.71875,274.8836365,276.0309753,277.1593323,278.2676697,279.3551331,280.4208069,281.4638062,282.4830627,283.477356,284.4454346,285.3860779,286.2982483,287.1811218,288.0341797,288.8571167,289.6498718,290.4125671,291.1453247,291.848175,292.5211487,293.1641235,293.7769165,294.3591614,294.9104309,295.4302673,295.9181519,296.3735352,296.79599,297.1849365,297.539978,297.8605652,298.1461487,298.3960571,298.6094055,298.7850037,298.9212646,299.0162659,299.0675659,299.0722961,299.0271912,298.9286804,298.7729492,298.5562439,298.2748718,297.9255676,297.5057068,297.0135803,296.4487305,295.8121948,295.1067505,294.3372192,293.5105896,292.6361084,291.7252808,290.7918396,289.851532,288.9217529,288.0214539,287.1702576,286.3882446,285.6948242,285.1081848
1069.831543,1060.884644,1051.797485,1042.588257,1033.277588,1023.889038,1014.44812,1004.982361,995.520752,986.0931396,976.7296753,967.460083,958.3128662,949.3145142,940.4889526,931.8566895,923.4343262,915.2341919,907.2643433,899.5281982,892.0250244,884.7503052,877.6957397,870.8503418,864.2006226,857.7315063,851.4268188,845.2697754,839.2437134,833.3325195,827.520752,821.7941895,816.1398315,810.5459595,805.0023193,799.4998779,794.0309448,788.5889282,783.168396,777.7646484,772.3738403,766.9926758,761.6182251,756.2479858,750.8795166,745.510376,740.1380005,734.7597046,729.3723755,723.9724731,718.5559692,713.1182861,707.6540527,702.1574097,696.6217651,691.0397949,685.4036865,679.7050781,673.9349365,668.0840454,662.1428833,656.1018066,649.951416,643.6824951,637.2863159,630.7550659,624.0819702,617.2614136,610.2892456,603.163208,595.8828735,588.4497681,580.8676758,573.1426392,565.2827759,557.2984009,549.2016602,541.0064087,532.7276611,524.3817139,515.9854126,507.5562134,499.1117554,490.6698303,482.2481079,473.8638611,465.5339661,457.2746277,449.1011047,441.0275269,433.0666199,425.2293701,417.5248413,409.9599609,402.5394592,395.2658691,388.1395569,381.158905,374.3205261,367.6194763,361.0494995,354.6032715,348.2725525,342.0485535,335.9219666,329.8832397,323.92276,318.0308228,312.1979675,306.414856,300.6725464,294.9623718,289.2760925,283.605957,277.9444885,272.284729,266.6199341,260.9436646,255.2495728,249.5313873,243.7827759,237.9972382,232.1680298,226.2881012,220.3500519,214.3461304,208.2682037,202.1078033,195.8562469,189.5046387,183.0440521,176.4657135,169.7611237,162.922287,155.9419403,148.8137512,141.532608,134.0947266,126.497963,118.7419434,110.828186,102.7602386,94.54373169,86.18639374
810.4401855,810.0870361,809.9205322,809.9525757,810.1923828,810.6456299,811.3145142,812.1971436,813.2871704,814.5740356,816.0424805,817.6732178,819.442749,821.3243408,823.2884521,825.3041382,827.3399048,829.3648682,831.3502808,833.2700806,835.1022339,836.8288574,838.4368286,839.9177246,841.2675781,842.4862671,843.5773315,844.546814,845.402771,846.1543579,846.8114014,847.3833008,847.8789673,848.3060913,848.6708984,848.9780884,849.2307129,849.4300537,849.5761108,849.6674194,849.7016602,849.6757813,849.5863037,849.4296875,849.2026367,848.9022827,848.5263062,848.0732422,847.5423584,846.9338379,846.2485352,845.4880981,844.6547241,843.7512207,842.7806396,841.7461548,840.6513062,839.4995117,838.2941895,837.0388794,835.7371826,834.3929443,833.0102539,831.593811,830.149292,828.6832275,827.2034302,825.7192993,824.2418213,822.7838135,821.3595581,819.9851074,818.6777954,817.4558716,816.3379517,815.3422852,814.4863281,813.7855835,813.2529907,812.8981934,812.7272339,812.7420044,812.9401855,813.3153687,813.8569336,814.5504761,815.3781738,816.3190918,817.3500366,818.446106,819.5814819,820.7305908,821.8686523,822.9725952,824.0219116,824.9989014,825.8894653,826.6828613,827.3719482,827.9528809,828.4248047,828.7893677,829.0505371,829.2138062,829.2860107,829.2747803,829.1882935,829.03479,828.8227539,828.5602417,828.2550049,827.9141235,827.5442505,827.1508789,826.7387085,826.3112183,825.8706665,825.4182739,824.9537964,824.4761353,823.9831543,823.4719238,822.9390259,822.3806763,821.7929077,821.1720581,820.5143433,819.8166504,819.0761108,818.2905884,817.4586182,816.5795288,815.6536255,814.6824951,813.6690674,812.6178589,811.5353394,810.4301758,809.3132324,808.1981201,807.1008301,806.039856,805.0360107,804.1117554
195.246994,193.7858276,192.4265137,191.175766,190.0352325,189.0014191,188.0658264,187.2154999,186.434021,185.7026062,185.0014343,184.3111725,183.6141968,182.8957214,182.1446686,181.3541412,180.5214996,179.6482239,178.7394714,177.8034821,176.8509521,175.8942566,174.9468231,174.0225372,173.1350708,172.2974854,171.5216675,170.8179779,170.1948395,169.658493,169.2127991,168.8591156,168.596344,168.4211273,168.328064,168.3100739,168.3588867,168.4655304,168.6208191,168.8158569,169.0424347,169.2934723,169.5631866,169.8473206,170.1431732,170.4495544,170.7667236,171.0961304,171.4402466,171.8023376,172.1861725,172.5958405,173.0354919,173.5091858,174.0206604,174.5732727,175.1698761,175.8127594,176.5035706,177.2433167,178.0323639,178.8704071,179.7564697,180.6889648,181.6656342,182.6837006,183.7398529,184.8303223,185.9509888,187.0974121,188.2649231,189.4486694,190.6437073,191.8450012,193.0475922,194.2465668,195.4372864,196.6154327,197.7772217,198.9194946,200.0397949,201.1364136,202.2083282,203.2550659,204.2765656,205.2730408,206.2448425,207.1923828,208.1160583,209.0163269,209.8937225,210.7488403,211.5825043,212.3956451,213.1893921,213.9648895,214.7232513,215.4654388,216.1920471,216.9032593,217.5987854,218.2778168,218.9391022,219.5810242,220.2017517,220.7993011,221.3716888,221.9170074,222.4335175,222.9196167,223.3738403,223.7948608,224.1814575,224.5324249,224.8465881,225.1226959,225.3594818,225.555481,225.7091675,225.8187714,225.8823547,225.8977509,225.8625946,225.774292,225.6300354,225.4269562,225.1621857,224.8330078,224.4371338,223.9729462,223.4398041,222.8384247,222.1711731,221.4423981,220.6586761,219.8289948,218.9647522,218.0797577,217.1899109,216.312851,215.4673309,214.6725922,213.9474792,213.3095703
