91.08306884765625,90.1937484741211,89.32556915283203,88.47867584228516,87.65313720703125,86.84903717041016,86.06661987304688,85.30634307861328,84.56896209716797,83.85555267333984,83.16749572753906,82.5064697265625,81.87437438964844,81.27326202392578,80.70524597167969,80.17241668701172,79.6767349243164,79.21993255615234,78.80345916748047,78.42842102050781,78.09550476074219,77.80500030517578,77.5567626953125,77.3502426147461,77.18448638916016,77.05821228027344,76.96983337402344,76.91751098632812,76.89924621582031,76.91290283203125,76.9563217163086,77.02737426757812,77.12403106689453,77.2444839477539,77.38719940185547,77.551025390625,77.73532104492188,77.93999481201172,78.16566467285156,78.41372680664062,78.68643188476562,78.98699188232422,79.31956481933594,79.6893310546875,80.1024398803711,80.56594848632812,81.08773040771484,81.67630004882812,82.34062957763672,83.0898666381836
-1527.0782470703125,-1520.17578125,-1513.3702392578125,-1506.64501953125,-1499.9844970703125,-1493.3743896484375,-1486.802490234375,-1480.258544921875,-1473.7342529296875,-1467.2239990234375,-1460.723388671875,-1454.23046875,-1447.744140625,-1441.264892578125,-1434.79345703125,-1428.33154296875,-1421.880615234375,-1415.4423828125,-1409.0179443359375,-1402.6083984375,-1396.2138671875,-1389.8343505859375,-1383.4691162109375,-1377.116943359375,-1370.7760009765625,-1364.4444580078125,-1358.1195068359375,-1351.79833984375,-1345.47802734375,-1339.15478515625,-1332.82470703125,-1326.4832763671875,-1320.125732421875,-1313.7462158203125,-1307.3382568359375,-1300.89453125,-1294.4066162109375,-1287.8648681640625,-1281.2587890625,-1274.576416015625,-1267.8046875,-1260.9296875,-1253.9364013671875,-1246.8095703125,-1239.5333251953125,-1232.091796875,-1224.4696044921875,-1216.652587890625,-1208.6278076171875,-1200.3841552734375
801.3685302734375,802.7880249023438,804.0765380859375,805.2152099609375,806.1907348632812,806.9955444335938,807.6276245117188,808.0900268554688,808.3903198242188,808.5398559570312,808.5529174804688,808.4458618164062,808.2359619140625,807.9408569335938,807.5774536132812,807.1613159179688,806.7064208984375,806.2241821289062,805.7237548828125,805.211669921875,804.6920776367188,804.166748046875,803.6356201171875,803.0968627929688,802.547607421875,801.984130859375,801.40234375,800.7982177734375,800.1680297851562,799.508544921875,798.8173217773438,798.0928344726562,797.3344116210938,796.542236328125,795.7173461914062,794.861572265625,793.977294921875,793.0675659179688,792.1356811523438,791.185546875,790.22119140625,789.2470092773438,788.267822265625,787.2886962890625,786.3152465820312,785.353515625,784.41015625,783.4926147460938,782.6090087890625,781.7681884765625
443.88922119140625,442.8221435546875,441.82037353515625,440.8835754394531,440.0111999511719,439.20220947265625,438.455322265625,437.76904296875,437.14166259765625,436.5716552734375,436.05780029296875,435.5993957519531,435.1965637207031,434.85015869140625,434.5619812011719,434.3345642089844,434.1710510253906,434.0747985839844,434.04901123046875,434.09613037109375,434.21746826171875,434.41253662109375,434.6787414550781,435.01104736328125,435.4017333984375,435.8404846191406,436.3146667480469,436.8096008300781,437.30926513671875,437.7970275878906,438.2565002441406,438.6722717285156,439.03094482421875,439.3218078613281,439.5375671386719,439.6748046875,439.7344055175781,439.72149658203125,439.6456298828125,439.5202941894531,439.3625183105469,439.1922607421875,439.0317077636719,438.90435791015625,438.8341369628906,438.8446350097656,438.9580078125,439.19439697265625,439.57110595703125,440.1021728515625
-1550.4273681640625,-1542.453125,-1534.6666259765625,-1527.066650390625,-1519.650146484375,-1512.4122314453125,-1505.34521484375,-1498.43798828125,-1491.67626953125,-1485.0423583984375,-1478.5150146484375,-1472.0703125,-1465.6817626953125,-1459.3216552734375,-1452.961669921875,-1446.57421875,-1440.133056640625,-1433.615478515625,-1427.0023193359375,-1420.2794189453125,-1413.4385986328125,-1406.4771728515625,-1399.3992919921875,-1392.2149658203125,-1384.939208984375,-1377.59228515625,-1370.197265625,-1362.7791748046875,-1355.3631591796875,-1347.9730224609375,-1340.62939453125,-1333.3480224609375,-1326.1387939453125,-1319.004638671875,-1311.9407958984375,-1304.93505859375,-1297.9674072265625,-1291.01123046875,-1284.033935546875,-1276.998779296875,-1269.865966796875,-1262.594970703125,-1255.1458740234375,-1247.48193359375,-1239.570556640625,-1231.3856201171875,-1222.9080810546875,-1214.12744140625,-1205.042236328125,-1195.6597900390625
763.1713256835938,765.0040893554688,766.71240234375,768.2969360351562,769.7593994140625,771.1024780273438,772.3302001953125,773.4481811523438,774.4633178710938,775.384033203125,776.2197875976562,776.980712890625,777.6773681640625,778.3201904296875,778.9188842773438,779.4819946289062,780.0164184570312,780.5269775390625,781.01611328125,781.4834594726562,781.9259643554688,782.3375854492188,782.7095947265625,783.0307006835938,783.2874145507812,783.4645385742188,783.5457763671875,783.5140991210938,783.3529663085938,783.0465087890625,782.5806884765625,781.943603515625,781.1262817382812,780.1231689453125,778.9326171875,777.5568237304688,776.0023803710938,774.2799682617188,772.404541015625,770.3948974609375,768.2736206054688,766.0665283203125,763.8023681640625,761.5122680664062,759.229248046875,756.987548828125,754.822021484375,752.767333984375,750.857421875,749.1246337890625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
