75.54087829589844,76.76543426513672,77.9422378540039,79.07669830322266,80.17545318603516,81.24564361572266,82.29409790039062,83.32658386230469,84.3471450805664,85.35758972167969,86.35728454589844,87.3431167602539,88.30979919433594,89.2503890991211,90.15686798095703,91.02079010009766,91.83389282226562,92.58866119384766,93.27873229980469,93.89925384521484,94.4469985961914,94.92044830322266,95.31970977783203,95.64634704589844,95.90316772460938,96.0939712524414,96.2232666015625,96.29601287841797,96.31737518310547,96.29258728027344,96.22679138183594,96.12503051757812,95.99217987060547,95.83304595947266,95.65235900878906,95.45484161376953,95.24522399902344,95.0281982421875,94.80830383300781,94.58981323242188,94.37645721435547,94.17115020751953,93.97566986083984,93.790283203125,93.61343383789062,93.44149017333984,93.26861572265625,93.08683013916016,92.88623046875,92.655517578125,92.3826675415039,92.05574798583984,91.66390991210938,91.19839477539062,90.65337371826172,90.02657318115234,89.31951904296875,88.53743743896484,87.68882751464844,86.78471374511719,85.83782958984375,84.8616943359375,83.86981964111328,82.87499237060547,81.88875579833984,80.92095947265625,79.97943115234375,79.06977081298828,78.19518280029297,77.35645294189453,76.55203247070312,75.7782974243164,75.02998352050781,74.30081939697266,73.58424377441406,72.8741455078125,72.16553497314453,71.45508575439453,70.74147033691406,70.0255355834961,69.31021118164062,68.60030364990234,67.902099609375,67.22286987304688,66.57039642333984,65.95246887207031,65.37647247314453,64.84905242919922,64.3758773803711,63.9614143371582,63.60886764526367,63.320045471191406,63.09534454345703,62.933738708496094,62.83279800415039,62.78871536254883,62.79641342163086,62.849632263183594,62.941104888916016,63.062744140625,63.20592498779297,63.36183547973633,63.52186584472656,63.678077697753906,63.82369613647461,63.953609466552734,64.06483459472656,64.15693664550781,64.2322769165039
-1286.9228515625,-1280.478271484375,-1274.1385498046875,-1267.895751953125,-1261.7431640625,-1255.6751708984375,-1249.6881103515625,-1243.7794189453125,-1237.947509765625,-1232.19140625,-1226.5107421875,-1220.90478515625,-1215.3724365234375,-1209.9124755859375,-1204.5230712890625,-1199.201416015625,-1193.943603515625,-1188.7445068359375,-1183.5975341796875,-1178.494140625,-1173.4237060546875,-1168.3743896484375,-1163.3323974609375,-1158.283203125,-1153.212158203125,-1148.1048583984375,-1142.948486328125,-1137.731201171875,-1132.4425048828125,-1127.072998046875,-1121.613525390625,-1116.05517578125,-1110.3885498046875,-1104.603515625,-1098.6890869140625,-1092.6326904296875,-1086.4215087890625,-1080.041748046875,-1073.47998046875,-1066.7236328125,-1059.7620849609375,-1052.5877685546875,-1045.1973876953125,-1037.5924072265625,-1029.7801513671875,-1021.7744140625,-1013.5947875976562,-1005.2669067382812,-996.8209838867188,-988.2908325195312,-979.7119140625,-971.1199340820312,-962.5491333007812,-954.03076171875,-945.592529296875,-937.2573852539062,-929.0438232421875,-920.9652709960938,-913.0305786132812,-905.244384765625,-897.607666015625,-890.1181030273438,-882.7705078125,-875.5578002929688,-868.47119140625,-861.5010986328125,-854.6377563476562,-847.8716430664062,-841.1940307617188,-834.597412109375,-828.0755004882812,-821.6233520507812,-815.2373657226562,-808.9154663085938,-802.6563720703125,-796.4595336914062,-790.3240966796875,-784.2484130859375,-778.2293701171875,-772.2619018554688,-766.3391723632812,-760.4525756835938,-754.5919189453125,-748.7459106445312,-742.9024047851562,-737.049072265625,-731.173583984375,-725.264404296875,-719.3106079101562,-713.3026733398438,-707.2322387695312,-701.0923461914062,-694.87744140625,-688.5831909179688,-682.206298828125,-675.7444458007812,-669.19580078125,-662.5589599609375,-655.8321533203125,-649.0134887695312,-642.10009765625,-635.088134765625,-627.9723510742188,-620.7462768554688,-613.4019165039062,-605.9302368164062,-598.321533203125,-590.5661010742188,-582.6549682617188
912.8174438476562,913.7525634765625,914.6676025390625,915.5697631835938,916.4671020507812,917.3670043945312,918.2755737304688,919.19677734375,920.1312866210938,921.0767211914062,922.02685546875,922.9720458984375,923.8994140625,924.7933959960938,925.6366577148438,926.4107055664062,927.0968017578125,927.6769409179688,928.1347045898438,928.4558715820312,928.62890625,928.6456298828125,928.5011596679688,928.1939697265625,927.7258911132812,927.1018676757812,926.3294677734375,925.4188232421875,924.3823852539062,923.2348022460938,921.9923095703125,920.6729736328125,919.2958984375,917.8810424804688,916.4490356445312,915.020263671875,913.6150512695312,912.2529907226562,910.9525756835938,909.7308959960938,908.6035766601562,907.5841064453125,906.68408203125,905.912841796875,905.2774658203125,904.782958984375,904.43212890625,904.2257080078125,904.1620483398438,904.2374877929688,904.4456176757812,904.77783203125,905.2232055664062,905.7689208984375,906.4002685546875,907.1014404296875,907.8552856445312,908.6438598632812,909.4486083984375,910.250732421875,911.0319213867188,911.7747802734375,912.4637451171875,913.0856323242188,913.6304321289062,914.0914916992188,914.4661254882812,914.75537109375,914.9638671875,915.0993041992188,915.1718139648438,915.1929931640625,915.1751098632812,915.1299438476562,915.0682373046875,914.998779296875,914.9281005859375,914.8603515625,914.7972412109375,914.7379150390625,914.6795043945312,914.6170654296875,914.5440063476562,914.4526977539062,914.3345336914062,914.1808471679688,913.983154296875,913.73388671875,913.4266967773438,913.0570068359375,912.6222534179688,912.1217651367188,911.5573120117188,910.9324951171875,910.2528076171875,909.5253295898438,908.7584228515625,907.9612426757812,907.1434326171875,906.31494140625,905.485595703125,904.6646728515625,903.8610229492188,903.0825805664062,902.3367309570312,901.6299438476562,900.9680786132812,900.356689453125,899.80126953125
419.7921142578125,421.0641174316406,422.3163757324219,423.54931640625,424.7633056640625,425.9585266113281,427.134521484375,428.2901611328125,429.4234619140625,430.5315246582031,431.6107482910156,432.6567687988281,433.6648864746094,434.6301574707031,435.54779052734375,436.4132995605469,437.2227783203125,437.9730224609375,438.6617126464844,439.287353515625,439.84930419921875,440.34771728515625,440.7832946777344,441.1574401855469,441.47186279296875,441.7286682128906,441.9303283691406,442.0795593261719,442.179443359375,442.2334899902344,442.2455139160156,442.2198486328125,442.1612854003906,442.0751037597656,441.96697998046875,441.8428955078125,441.7088623046875,441.570556640625,441.4330139160156,441.3003234863281,441.175537109375,441.0602111816406,440.9543762207031,440.85614013671875,440.7616882324219,440.6650695800781,440.5584716796875,440.43218994140625,440.27520751953125,440.075439453125,439.8204345703125,439.4980773925781,439.0972595214844,438.60858154296875,438.0252380371094,437.3433837890625,436.5628662109375,435.6871643066406,434.7236633300781,433.68310546875,432.57940673828125,431.4288330078125,430.249267578125,429.0593566894531,427.87762451171875,426.72137451171875,425.60589599609375,424.5436706542969,423.5435791015625,422.61053466796875,421.74530029296875,420.9443359375,420.200439453125,419.5030822753906,418.839599609375,418.19598388671875,417.5582275390625,416.9134826660156,416.2511291503906,415.5636901855469,414.84747314453125,414.1029357910156,413.3345031738281,412.55047607421875,411.7623596191406,410.9841613769531,410.23175048828125,409.52154541015625,408.8699645996094,408.2921142578125,407.80120849609375,407.4077453613281,407.1189880371094,406.9385986328125,406.8666076660156,406.8994445800781,407.0300598144531,407.2484130859375,407.5416564941406,407.8948669433594,408.2914733886719,408.7139892578125,409.14459228515625,409.56597900390625,409.9620361328125,410.31866455078125,410.6242980957031,410.8707275390625,411.05352783203125
-1281.6231689453125,-1275.3292236328125,-1269.1573486328125,-1263.1004638671875,-1257.1514892578125,-1251.30224609375,-1245.544189453125,-1239.867919921875,-1234.2633056640625,-1228.7193603515625,-1223.224365234375,-1217.7666015625,-1212.3341064453125,-1206.91552734375,-1201.500244140625,-1196.07861328125,-1190.6429443359375,-1185.186767578125,-1179.705810546875,-1174.1973876953125,-1168.66064453125,-1163.09619140625,-1157.505859375,-1151.89208984375,-1146.257568359375,-1140.604736328125,-1134.93505859375,-1129.248291015625,-1123.542236328125,-1117.812744140625,-1112.0538330078125,-1106.2584228515625,-1100.41845703125,-1094.5252685546875,-1088.5701904296875,-1082.5447998046875,-1076.4415283203125,-1070.2548828125,-1063.98095703125,-1057.6180419921875,-1051.16552734375,-1044.6239013671875,-1037.994384765625,-1031.2779541015625,-1024.4757080078125,-1017.5880737304688,-1010.615478515625,-1003.5579833984375,-996.4157104492188,-989.1889038085938,-981.8787231445312,-974.4873046875,-967.0182495117188,-959.47705078125,-951.871337890625,-944.2109985351562,-936.5079345703125,-928.77587890625,-921.0301513671875,-913.2869262695312,-905.5628051757812,-897.8740844726562,-890.2365112304688,-882.6646118164062,-875.1708374023438,-867.7655639648438,-860.4558715820312,-853.2454833984375,-846.134033203125,-839.1170654296875,-832.1860961914062,-825.3291015625,-818.53125,-811.7755737304688,-805.0443115234375,-798.31982421875,-791.5858154296875,-784.8280639648438,-778.0353393554688,-771.1996459960938,-764.3164672851562,-757.3848876953125,-750.4070434570312,-743.3883666992188,-736.3366088867188,-729.2614135742188,-722.17333984375,-715.082763671875,-707.9992065429688,-700.929931640625,-693.8796997070312,-686.8496704101562,-679.8372802734375,-672.8359375,-665.8348999023438,-658.81982421875,-651.7727661132812,-644.673095703125,-637.4983520507812,-630.224853515625,-622.8290405273438,-615.2882080078125,-607.5814208984375,-599.6907958984375,-591.6021728515625,-583.3057861328125,-574.7973022460938,-566.078125,-557.1560668945312
920.0262451171875,920.4331665039062,920.762451171875,921.0249633789062,921.2320556640625,921.3950805664062,921.5243530273438,921.6287841796875,921.7154541015625,921.7894897460938,921.853759765625,921.9091796875,921.954833984375,921.9880981445312,922.0054931640625,922.0027465820312,921.9755249023438,921.9196166992188,921.831298828125,921.7076416015625,921.5463256835938,921.345703125,921.1048583984375,920.8232421875,920.5005493164062,920.1367797851562,919.7319946289062,919.28662109375,918.8013305664062,918.2770385742188,917.7147216796875,917.1157836914062,916.4816284179688,915.8139038085938,915.1144409179688,914.3856201171875,913.6298828125,912.8500366210938,912.049560546875,911.2322998046875,910.4032592773438,909.568603515625,908.7360229492188,907.9147338867188,907.115966796875,906.352294921875,905.6380004882812,904.98828125,904.4188842773438,903.9454345703125,903.5825805664062,903.34326171875,903.2381591796875,903.27490234375,903.4578247070312,903.7874755859375,904.2606811523438,904.8703002929688,905.6053466796875,906.4514770507812,907.3912353515625,908.405029296875,909.4718017578125,910.5701293945312,911.6790771484375,912.779541015625,913.855224609375,914.8932495117188,915.885009765625,916.8261108398438,917.7163696289062,918.5591430664062,919.3605346679688,920.1286010742188,920.8721313476562,921.5997314453125,922.3185424804688,923.033935546875,923.7484130859375,924.461669921875,925.17041015625,925.8687133789062,926.5479125976562,927.197265625,927.80419921875,928.3544311523438,928.8327026367188,929.2230224609375,929.50927734375,929.6758422851562,929.7078247070312,929.59228515625,929.318359375,928.8782958984375,928.2677612304688,927.4866943359375,926.5393676757812,925.4345092773438,924.1857299804688,922.8109130859375,921.3320922851562,919.7750244140625,918.16845703125,916.5438232421875,914.9342041015625,913.3739624023438,911.8974609375,910.5387573242188,909.3298950195312
109.0,-160747.16000042678,6609.403059781451,-131.93712113332484,1.0287346422788939,0.005181312291723762,-0.0001049890681288415,-4.784442032966113e-07,8.360419005780402e-09,7.290057067609702e-11,-4.0168326914450636e-13,-8.789829742027343e-15,-1.9201187527489585e-17,6.627950648970395e-19,6.459507664710813e-21,-1.29916801964448e-23,-6.890163332168537e-25,-3.838844202237729e-27,3.748142505744436e-29,6.115554355618035e-31,-8.850101095446727e-35,-6.138950191089396e-35,-1.4673296883134032e-37,6.945802872235421e-39,-3.978029950185564e-41,7.289124399317051e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.12953186035156,219.24314880371094,218.38551330566406,217.55674743652344,216.7572021484375,215.9876251220703,215.24923706054688,214.54376220703125,213.87344360351562,213.24085998535156,212.64878845214844,212.09999084472656,211.59701538085938,211.14199829101562,210.736572265625,210.38177490234375,210.07810974121094,209.8256378173828,209.62403869628906,209.47280883789062,209.3713836669922,209.31922912597656,209.31600952148438,209.36158752441406,209.45608520507812,209.59991455078125,209.79368591308594,210.0381622314453,210.3341522216797,210.68234252929688,211.08306884765625,211.5360870361328,212.0403594970703,212.5937042236328,213.19264221191406,213.8321075439453,214.50543212890625,215.2042694091797,215.9188232421875,216.63800048828125,217.3500213623047,218.0428924560547
109.0,33791.639977095256,-1456.0527226016125,30.737777565242364,-0.2643066840352864,-0.0010172912378261603,2.7175769532993524e-05,9.293441868779694e-08,-2.3057728652390563e-09,-1.6781016414269148e-11,1.3154110996140325e-13,2.2873341903766835e-15,2.4852184163043446e-18,-1.9385504590251932e-19,-1.6347594248751268e-21,5.793008906692975e-24,1.9664525831685133e-25,9.25052604920058e-28,-1.2050551274395537e-29,-1.7086907563668474e-31,1.6120811012718813e-34,1.8048810950937611e-35,3.328245762909434e-38,-2.0471418551507094e-39,1.2142448654865776e-41,-2.275333848956495e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1027.673095703125,-1020.9677124023438,-1014.3013916015625,-1007.6740112304688,-1001.0853271484375,-994.5348510742188,-988.0216674804688,-981.5445556640625,-975.1016845703125,-968.69091796875,-962.3092041015625,-955.9532470703125,-949.6189575195312,-943.3019409179688,-936.997314453125,-930.6998291015625,-924.4042358398438,-918.1051025390625,-911.796875,-905.47412109375,-899.131591796875,-892.7639770507812,-886.3658447265625,-879.9319458007812,-873.4568481445312,-866.934814453125,-860.3601684570312,-853.7266845703125,-847.028076171875,-840.2576293945312,-833.408447265625,-826.4732666015625,-819.4446411132812,-812.3151245117188,-805.0769653320312,-797.7227783203125,-790.2450561523438,-782.6371459960938,-774.8927612304688,-767.0067749023438,-758.9754638671875,-750.7967529296875
109.0,11040.523744771557,-404.2521393904041,6.911459712033441,-0.03797886841295306,-0.00038502349793543525,3.7537689774312228e-06,3.553758192252269e-08,-2.1670108477854626e-10,-3.832646784560255e-12,-1.3587260391893782e-15,3.1108927100396757e-16,2.1124333392367387e-18,-1.1478989982743194e-20,-2.58032151811326e-22,-9.192474702716606e-25,1.4899058090577835e-26,1.8339174726073558e-28,-3.4337639676672285e-33,-1.544395424680943e-32,-8.233013776383114e-35,9.822193162720985e-37,8.700795690034247e-39,-1.0401530539451227e-40,2.971220153093428e-43,-1.4946532716228147e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.123779296875,960.4276733398438,960.72705078125,961.0220336914062,961.3126220703125,961.5990600585938,961.8814697265625,962.1599731445312,962.4345092773438,962.7047119140625,962.9697265625,963.2283325195312,963.4785766601562,963.7178955078125,963.9430541992188,964.1502075195312,964.3348999023438,964.4923095703125,964.6171875,964.7041625976562,964.747802734375,964.7427978515625,964.6841430664062,964.5673217773438,964.388427734375,964.1443481445312,963.832763671875,963.4523315429688,963.0025634765625,962.484130859375,961.8986206054688,961.2486572265625,960.537841796875,959.7708129882812,958.9534301757812,958.092529296875,957.1964721679688,956.2749633789062,955.3392944335938,954.4021606445312,953.4782104492188,952.5833740234375
109.0,-157611.4954431455,6456.808781503489,-128.39037214148874,0.9965538044669009,0.005011701563531841,-0.00010081701303762985,-4.6077074672115387e-07,7.947453031731349e-09,6.959261287682127e-11,-3.7540798363808003e-13,-8.29726278927117e-15,-1.8596403937923348e-17,6.1650770111965845e-19,6.055825193909599e-21,-1.1448822731968344e-23,-6.358282118578806e-25,-3.585992591673248e-27,3.39000606808528e-29,5.605733943868651e-31,-2.822636479275111e-35,-5.560313346539901e-35,-1.364971658530284e-37,6.248568572174814e-39,-3.5489037821587253e-41,6.457849655627893e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3248596191406,0.0,0.0,280.5961608886719,0.0,278.8782653808594,278.05340576171875,277.25433349609375,276.484130859375,275.746337890625,275.044921875,274.3840026855469,273.7677001953125,273.19976806640625,272.68328857421875,272.2207336425781,271.8135070800781,271.4621887207031,271.16632080078125,270.9248046875,270.7358093261719,270.5972595214844,270.5068359375,270.4623718261719,270.4618835449219,270.50390625,270.5873718261719,270.7117919921875,270.8771667480469,271.08404541015625,271.33331298828125,271.6260070800781,271.9632568359375,272.3458251953125,272.7740173339844,273.24725341796875,273.7637939453125,274.3205871582031,274.9129638671875,275.53466796875,276.17791748046875,276.83355712890625,277.4916076660156,278.1415710449219
